account_id;in_degree;out_degree;total_in;ratio;avg_retention_hours;probabilidade_fraude;predicao_classe;is_fraud_real;role;total_out
acc027410;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;12125,22
acc040877;3;1;7355,88;0,27442226569456585;-1355,1440740740265;0,0040680314;0;0;Honest;2018,62
acc034587;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;15430,13
acc005495;1;2;12887,64;0,9995980648139886;20,168055555555554;0,0052506337;0;0;Honest;12882,47
acc031116;2;0;13846,27;0,0;0,0;0,0020571728;0;0;Honest;0,0
acc038717;1;2;2475,26;1,0371151429945014;1240,3127777777777;0,0027872582;0;0;Honest;2567,14
acc024481;2;0;2876,11;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc033872;1;3;978,48;2,3945160400208487;-236,67277777770667;0,0014582486;0;0;Honest;2343,01
acc036134;1;0;165,6;0,0;0,0;0,0025023941;0;0;Honest;0,0
acc026247;2;2;2913,4;0,5473551611342036;-619,4348611111111;0,002735827;0;0;Honest;1594,67
acc034699;2;2;2737,31;3,072300644425934;-85,69333333333333;0,0012482028;0;0;Honest;8409,869999999999
acc033773;1;1;591,37;0,20516419222834725;-360,9997222222222;0,0030812437;0;0;Honest;121,33
acc018563;2;3;1903,06;15,857871754586009;-467,45037037034666;0,0010410447;0;0;Honest;30178,639999999996
acc023901;2;2;6814,3099999999995;0,8028783502976086;144,91458333333333;0,00397837;0;0;Honest;5471,07
acc007745;2;1;3807,7999999999997;0,2346808270370633;86,90055555555556;0,0021542287;0;0;Honest;893,62
acc032914;3;1;5735,82;1,2459033827711072;-897,3024074074311;0,0040993216;0;0;Honest;7146,29
acc011777;3;1;5175,3;1,2240039727088812;980,620277777849;0,0048350715;0;0;Honest;6334,6
acc005279;2;2;4853,7;1,0377690467704088;29,121805555555557;0,002975454;0;0;Honest;5037,030000000001
acc043670;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;2625,29
acc028137;1;1;1897,65;1,2270322397057427;2059,025;0,0028396742;0;0;Honest;2328,49
acc032258;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;3136,95
acc016041;1;2;1642,1;2,0252906321744586;-295,96972222222223;0,0014462878;0;0;Honest;3325,75
acc008703;3;1;9918,640000000001;1,421251884076966;-426,27314814819556;0,0036697271;0;0;Honest;14096,9
acc017439;1;2;2227,48;1,3277051748829398;1182,3602777777778;0,0030011954;0;0;Honest;2957,45
acc035175;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1188,25
acc000896;1;1;1721,41;0,650445562384543;137,79694444444445;0,003363168;0;0;Honest;1119,69
acc031881;3;2;28195,37;0,7095701494358295;-63,55231481479112;0,32066593;0;1;Mule;20006,6
acc020115;2;1;2009,35;14,480789903252777;103,38069444444444;0,0010607606;0;0;Honest;29097,12
acc017771;2;1;14796,02;0,8052220764624024;492,2938888888889;0,007638743;0;0;Honest;11914,09
acc033010;3;2;2086,84;1,3413038790521596;270,4064814814578;0,0024540457;0;0;Honest;2799,1
acc044210;1;2;2205,7;0,9839008754550688;4,566666666666666;0,0019246845;0;0;Honest;2170,2
acc005766;1;1;1954,63;0,3493072893218188;-1563,0494444444444;0,0035360777;0;0;Honest;682,77
acc026058;1;4;1821,41;27,733899924234937;-817,9219444444444;0,0014814361;0;0;Honest;50515,08
acc004466;3;1;4009,72;0,4109802904434962;-1114,1297222222222;0,0061614304;0;0;Honest;1647,92
acc021178;2;2;1582,6999999999998;1,0496995659343786;-627,5584722222222;0,0020570662;0;0;Honest;1661,3700000000001
acc044348;2;1;2017,29;1,1135874683983542;-1020,6390277777778;0,0022420764;0;0;Honest;2246,44
acc027896;1;3;1354,33;2,7716599967511852;778,7975;0,0013950724;0;0;Honest;3753,77
acc032450;2;1;2205,97;0,2636968603523151;109,6686111111111;0,0028387844;0;0;Honest;581,71
acc040279;1;2;2378,74;0,7583310562270099;375,84319444444446;0,0022066452;0;0;Honest;1803,8799999999999
acc030115;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;13481,9
acc040532;2;2;4601,84;0,7472625139889392;23,865694444444443;0,0035739816;0;0;Honest;3438,79
acc031522;1;2;1044,86;10,236728014011312;-703,2529166666667;0,0010410447;0;0;Honest;10696,05
acc034677;7;7;170382,47;0,7988326616680306;5,45;0,99259865;1;1;Mule;136107,09
acc018083;2;2;3797,97;1,1982132607333371;333,4836111111111;0,0027088288;0;0;Honest;4550,79
acc012713;2;1;2897,6800000000003;0,7629180485145062;-636,4022222222222;0,004090006;0;0;Honest;2210,7
acc001627;2;0;9778,65;0,0;0,0;0,0047328505;0;0;Honest;0,0
acc041232;1;0;2088,23;0,0;0,0;0,003082974;0;0;Honest;0,0
acc032905;1;2;5186,64;1,322065302266395;644,32625;0,006037853;0;0;Honest;6857,089999999999
acc023037;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;16562,03
acc042334;2;1;2679,4900000000002;0,3809255458107855;74,23041666666667;0,0023864633;0;0;Honest;1020,69
acc030644;2;2;10855,22;0,3381070691270475;563,3354166666667;0,011716319;0;0;Honest;3670,23
acc001753;2;1;1491,0900000000001;0,39778016229629126;814,4233333333333;0,0024006753;0;0;Honest;593,13
acc027922;4;2;6329,25;0,3495843115940884;450,4764583332978;0,0030763245;0;0;Honest;2212,61
acc019336;2;3;1847,21;26,744388865430214;218,11171296291553;0,0011154547;0;0;Honest;49402,77
acc004804;2;3;2581,44;2,0425962153053514;457,97634259264;0,0021040225;0;0;Honest;5272,86
acc020868;3;2;8318,87;0,5763852826342007;-151,20953703701335;0,0061667063;0;0;Honest;4794,88
acc034390;2;3;5114,110000000001;0,44213080647305875;-1635,5693981481957;0,003444853;0;0;Honest;2261,1099999999997
acc013563;3;1;2371,13;0,7545484450517472;-387,39935185180445;0,0038826964;0;0;Honest;1789,14
acc005049;2;3;3282,44;6,691398193422596;1189,0612037037513;0,0012071852;0;0;Honest;21964,18
acc010988;2;1;11865,880000000001;0,8010145046010033;-198,14138888888888;0,017625993;0;0;Honest;9504,75
acc030502;1;3;1660,12;1,9185666182768821;-435,22592592590223;0,0012973802;0;0;Honest;3185,07
acc024380;3;1;2464,31;1,111341059602649;389,32657407402667;0,0022790225;0;0;Honest;2738,7
acc031813;1;2;2530,43;1,5822347101689824;-269,27791666666667;0,0014813966;0;0;Honest;4003,75
acc006590;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1440,97
acc002898;2;3;2391,12;25,469585509779897;-386,97953703701336;0,0011605655;0;0;Honest;60901,090000000004
acc033512;1;3;1084,73;1,7308756015266333;-323,27629629631997;0,0014462878;0;0;Honest;1877,5500000000002
acc021183;0;4;0,0;0,0;9999,0;0,0031904017;0;0;Honest;42144,53
acc018338;1;1;1891,46;0,14861456962045394;74,22222222222223;0,0027325037;0;0;Honest;281,1
acc029134;2;2;14811,78;0,17823571627737095;-87,44194444444445;0,001797924;0;0;Honest;2639,9900000000002
acc033400;4;2;11496,19;0,2975792000835058;-119,4125;0,012123413;0;0;Honest;3421,0299999999997
acc035643;1;3;4929,78;7,258615478549796;341,23861111104;0,001366423;0;0;Honest;35783,45
acc009597;3;2;2060,05;1,8195004029008859;641,1418981481244;0,0021371709;0;0;Honest;3748,2799999999997
acc040712;2;0;10664,82;0,0;0,0;0,0042049643;0;0;Honest;0,0
acc037569;3;1;15686,560000000001;0,7525851731768002;-155,20555555555555;0,011337696;0;0;Honest;11805,48
acc034478;2;1;3694,52;2,9909379542188046;-564,1304166666666;0,0014211674;0;0;Honest;11050,11
acc025536;1;3;2145,46;2,2924860287023354;-1123,9759259259022;0,001187367;0;0;Honest;4918,46
acc040110;4;2;16616,489999999998;0,7682953690608735;-4,231319444408888;0,023903444;0;0;Honest;12766,380000000001
acc043445;3;1;16006,900000000001;0,7703354363834118;628,8736111111823;0,025892423;0;0;Honest;12330,69
acc002078;1;2;1546,52;9,287508163436856;-242,67138888888888;0,00133028;0;0;Honest;14363,41
acc040901;2;2;3299,21;0,8754523796533726;-149,76222222222222;0,0039857365;0;0;Honest;2888,3100000000004
acc026258;2;4;6649,41;0,5576621720390651;-831,4868055555555;0,0055834744;0;0;Honest;3708,13
acc031218;1;3;2393,43;1,1602421619092187;-1314,78379629632;0,0022725079;0;0;Honest;2776,9700000000003
acc034163;3;0;6002,36;0,0;0,0;0,0023909425;0;0;Honest;0,0
acc004783;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;22,66
acc026909;5;2;8768,31;7,664459098208094;-65,97372222222222;0,0017085985;0;0;Honest;67204,43
acc037497;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1509,1100000000001
acc040087;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;9986,26
acc016550;2;0;3019,78;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc011377;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;15576,02
acc012037;1;1;1868,2;7,5754920485384405;-1862,0158333333334;0,0010410447;0;0;Honest;14152,61
acc006901;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;3195,02
acc009702;3;2;14335,77;0,12463779438579554;-260,81620370368;0,0018157779;0;0;Honest;1786,7800000000002
acc044628;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1014,16
acc000207;3;3;6788,73;0,6360149306056794;-270,34129629617775;0,0077031665;0;0;Honest;4317,74
acc003791;0;2;0,0;0,0;9999,0;0,0023856927;0;1;Mule;2068,33
acc034225;2;2;3328,17;0,8769567751744196;-1241,7358333333334;0,0023767904;0;0;Honest;2918,67
acc030466;0;4;0,0;0,0;9999,0;0,0031904017;0;0;Honest;5331,61
acc005296;2;4;5752,1;9,601438428680952;608,9529166666666;0,0014126315;0;0;Honest;55228,53
acc017672;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;15692,52
acc038810;3;2;11598,81;3,3110747472587736;-175,32967592590222;0,0037919781;0;0;Honest;38404,560000000005
acc010061;3;3;3393,98;5,30769978697639;-41,581851851875555;0,0010977717;0;0;Honest;18014,28
acc009158;2;2;15615,89;0,8504882843768211;114,83513888888889;0,005926612;0;0;Honest;13281,140000000001
acc018370;1;3;54,83;48,15827862873815;-821,5288888888177;0,0030045116;0;0;Honest;2641,0
acc019741;3;3;15573,41;0,7748875969440239;172,90092592604447;0,006895075;0;0;Honest;12067,65
acc004313;1;1;2340,21;1,1123355923802034;-1027,9377777777777;0,0022420764;0;0;Honest;2603,11
acc001227;1;1;1583,93;0,9763816811242849;1028,7819444444444;0,0027212854;0;0;Honest;1546,53
acc008593;2;2;2331,13;0,5195054780064688;-431,93888888888887;0,0030812556;0;0;Honest;1211,04
acc021955;1;2;10007,2;4,5919801822885695;552,5565277777778;0,0020262115;0;0;Honest;45952,909999999996
acc044882;1;1;1402,72;1,7413900037783463;917,4152777777778;0,0019134771;0;0;Honest;2442,7
acc005686;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;910,3199999999999
acc013332;2;1;2367,92;0,07508667908257423;758,6611111111112;0,002515113;0;0;Honest;177,8
acc005757;1;1;2222,17;1,0547570403837672;976,0636111111111;0,00283114;0;0;Honest;2343,86
acc030256;1;2;1065,03;2,723916472620747;1697,6197222222222;0,0012994516;0;0;Honest;2901,0800000000004
acc018434;1;1;1423,12;1,057268134323639;-765,6763888888889;0,0021550294;0;0;Honest;1504,63
acc036896;3;1;1770,9099999999999;1,276969033044971;-199,9600925925689;0,0023527986;0;0;Honest;2261,41
acc034070;1;1;10213,2;0,20904397344223805;-311,915;0,0034033223;0;0;Honest;2135,01
acc023208;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;188,38
acc017236;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1949,51
acc015279;4;4;6671,92;3,6975762635399354;752,7956249999644;0,0022946203;0;0;Honest;24669,97
acc010597;3;2;17687,059999999998;0,8963966332467732;299,49412037041776;0,03883694;0;0;Honest;15854,630000000001
acc037668;2;2;4079,37;0,8668768293221027;858,1030555555556;0,0042432873;0;0;Honest;3536,3199999999997
acc042494;2;1;12361,87;0,04701792931172281;-221,2111111111111;0,0018157779;0;0;Honest;581,23
acc006283;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;2005,07
acc016009;1;3;1841,29;2,1036333025579754;-418,2186111111111;0,0011412215;0;0;Honest;3873,42
acc025470;1;1;322,45;0,07148173416857906;727,8269444444444;0,002406659;0;0;Honest;23,05
acc026859;2;1;2432,21;0,40100402101783555;-77,7713888888889;0,0023864633;0;0;Honest;975,33
acc011349;3;1;4180,0599999999995;0,44403084158877726;16,948796296319998;0,0040050494;0;0;Honest;1856,08
acc005481;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;15131,65
acc024373;2;3;4766,91;0,8590011999362271;906,2843981481956;0,0035167632;0;0;Honest;4094,79
acc043795;1;3;529,16;45,39080068786968;-748,7263888888889;0,0011580709;0;0;Honest;24019,449999999997
acc044608;2;2;5576,400000000001;0,5768083767154853;1048,6359722222223;0,0028290474;0;0;Honest;3216,52
acc001257;1;0;954,98;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc028468;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;24450,63
acc016201;2;3;1623,4699999999998;2,722232488235149;313,4198148147911;0,0012007185;0;0;Honest;4419,49
acc029923;2;3;8100,74;0,5437286670987255;-13,001481481457779;0,0033272044;0;0;Honest;4404,610000000001
acc043537;2;2;14043,48;1,7034113315137478;151,7788888888889;0,005600365;0;0;Honest;23921,84
acc028551;1;2;103,46;28,567120904610032;208,8009722222222;0,0017344508;0;0;Honest;2955,84
acc010226;2;0;2316,9900000000002;0,0;0,0;0,003082974;0;0;Honest;0,0
acc037248;3;4;10815,2;2,2010807002360564;-749,2193055554844;0,008877835;0;0;Honest;23805,15
acc035599;4;2;20909,329999999998;2,195374411626575;400,00604166670223;0,0045084376;0;0;Honest;45903,83
acc042657;4;3;13635,42;0,46864235304643853;620,9723379630221;0,004829094;0;0;Honest;6390,139999999999
acc040308;7;1;8649,69;0,838059123437807;-627,6417063491556;0,0032866565;0;0;Honest;7248,96
acc026576;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;4905,110000000001
acc036126;2;2;2039,6399999999999;0,6601916995562964;-299,0527777777778;0,0070131007;0;0;Honest;1346,56
acc044635;1;1;12367,08;0,7854458890490811;-79,07916666666667;0,007596456;0;0;Honest;9713,68
acc034126;2;2;14893,95;0,19903638790489564;1955,56625;0,006238923;0;0;Honest;2964,4399999999996
acc008621;1;4;11682,45;1,4343306118745538;-411,02145833329774;0,018979995;0;0;Honest;16756,510000000002
acc017071;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1051,19
acc032776;1;3;587,68;6,109105140465212;867,0363888888178;0,0012071852;0;0;Honest;3590,26
acc034241;3;1;16043,92;0,8170329838138162;83,84083333333334;0,030292256;0;0;Honest;13108,42
acc020718;1;2;1740,07;1,1385223667877338;-599,6543055555555;0,0020570662;0;0;Honest;1981,12
acc023640;3;2;13873,64;0,2891913807829951;436,50398148152885;0,008872869;0;0;Honest;4012,14
acc029056;2;1;4210,52;0,42521012794113794;-643,6730555555556;0,0057937857;0;0;Honest;1790,36
acc031195;1;2;13674,91;0,12177255881570057;598,6077777777778;0,0032300088;0;0;Honest;1665,23
acc013875;2;3;15177,19;0,34529293940911365;-420,7683333333333;0,0047351196;0;0;Honest;5240,58
acc001344;2;1;3229,69;0,43490417066600606;-610,8754166666666;0,002735827;0;0;Honest;1404,61
acc030625;2;1;10985,699999999999;0,004122628396343978;382,83666666666664;0,0043158475;0;0;Honest;45,29
acc005613;2;3;853,48;58,33502442910872;439,4456944443733;0,001240835;0;0;Honest;49788,36
acc008159;1;3;1997,06;15,392429909817883;-732,4537962963201;0,0010410447;0;0;Honest;30739,76
acc025182;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;4763,37
acc035038;1;3;122,92;19,412348491011144;-326,0933333334045;0,0014694226;0;0;Honest;2386,36
acc007132;1;2;13585,36;1,0106835514969412;766,5645833333333;0,006858394;0;0;Honest;13730,51
acc005639;1;3;1689,5;2,5718403560795733;-379,4530555555556;0,0012722289;0;0;Honest;4345,15
acc003856;1;0;999,82;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc029874;1;5;11245,89;1,281073991410203;120,98427777777779;0,03803778;0;0;Honest;14406,83
acc020345;1;1;570,69;1,9029612756264236;-815,9925;0,0013899991;0;0;Honest;1086,02
acc003178;2;3;2618,1;5,315196840468888;-162,05777777784888;0,0010607606;0;0;Honest;13915,77
acc012732;2;3;3445,17;0,8723404872894884;539,8659259259023;0,0028560574;0;0;Honest;3005,37
acc015494;2;3;11079,57;3,184868921024082;500,6623611111111;0,0048292037;0;0;Honest;35287,01
acc015072;2;3;3833,3;8,169941903994197;316,2811574074311;0,0011543719;0;0;Honest;31317,92
acc021585;1;1;2470,94;0,7404803820392966;-372,4552777777778;0,006235223;0;0;Honest;1829,69
acc004882;1;3;2287,98;1,4420299039768532;316,35499999992885;0,0024540457;0;0;Honest;3299,3500000000004
acc009570;2;2;10913,43;0,877061678077673;-194,28625;0,0076172836;0;0;Honest;9571,76
acc018829;1;1;1667,8;1,9282712059527163;-1550,0244444444445;0,0014127116;0;0;Honest;3215,99
acc018707;3;0;3716,02;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc001857;3;3;10679,81;1,1726901764261946;-89,97240740750223;0,0069819517;0;0;Honest;12524,12
acc018117;3;1;23006,91;0,09609282772313722;-526,08879629632;0,003714105;0;0;Honest;2210,8
acc024842;1;5;1237,9;3,518640288873989;1100,0459444444443;0,0014545663;0;0;Honest;4355,76
acc031775;3;2;3451,92;9,227296034392353;-154,92824074076444;0,0010977717;0;0;Honest;31851,98
acc014768;1;1;5377,57;6,1178727234183405;-705,3572222222223;0,0012949094;0;0;Honest;32899,35
acc041838;3;0;8189,0;0,0;0,0;0,0028155232;0;0;Honest;0,0
acc043147;1;6;2122,92;35,765630520083086;-824,3368055555555;0,0014814361;0;0;Honest;75927,93
acc007778;1;1;384,76;4,161655014684097;-2035,0030555555556;0,0010410447;0;0;Honest;1601,28
acc019073;2;2;14449,48;0,9806837473156493;920,0745833333333;0,006788337;0;0;Honest;14170,380000000001
acc012108;2;1;2004,7;0,6106618912461154;816,1756944444444;0,0033486818;0;0;Honest;1224,2
acc013127;3;2;2427,12;1,27568774643303;-333,19689814812443;0,0020925247;0;0;Honest;3096,26
acc021640;2;2;3160,19;0,4467343838997531;626,9733333333334;0,002511134;0;0;Honest;1411,77
acc006807;4;4;59992,240000000005;0,9709409132012884;-269,46944444444443;0,9781739;1;1;Mule;58248,93
acc003148;2;2;2149,69;1,6682839465971995;762,07375;0,0021371709;0;0;Honest;3586,3100000000004
acc005707;2;1;3727,1499999999996;0,26992670022215304;-1070,0381944444443;0,0035660146;0;0;Honest;1006,06
acc005649;1;2;145,08;23,251016610379764;-83,45236111111112;0,0014828474;0;0;Honest;3373,4900000000002
acc026602;1;3;1070,29;5,595823600859572;-562,6964814815288;0,0010410447;0;0;Honest;5989,21
acc042126;1;2;1586,06;2,464140926945217;902,1176388888889;0,0012994516;0;0;Honest;3908,3
acc035750;1;0;1197,93;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc025597;1;5;21,23;773,7071563088512;-191,07655555555556;0,00957148;0;0;Honest;16433,54
acc030752;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;3910,81
acc012981;3;0;14197,02;0,0;0,0;0,0020571728;0;0;Honest;0,0
acc040346;2;1;3742,48;0,06581981514980668;311,95125;0,002659631;0;0;Honest;246,33
acc023202;2;1;13079,0;0,1404754641215199;87,82263888888889;0,0019895989;0;0;Honest;1837,28
acc023131;2;2;3921,71;2,829748171720572;460,68569444444444;0,0033327814;0;0;Honest;11097,480000000001
acc043296;3;4;7814,539999999999;6,447524169657882;165,46180555562665;0,002112643;0;0;Honest;50384,5
acc011434;1;1;2496,4;0,3023782151169078;517,2411111111111;0,0026521224;0;0;Honest;754,86
acc041137;1;1;117,26;50,35158181973223;240,91555555555556;0,0017344508;0;0;Honest;5904,73
acc005563;1;3;2122,69;1,0051726574645499;994,5154629629867;0,00283114;0;0;Honest;2133,6800000000003
acc037260;1;1;1633,18;0,14086542288404902;-1384,9702777777777;0,0029742972;0;0;Honest;230,06
acc005340;2;2;4006,89;0,8221043699618159;509,8461111111111;0,004652762;0;0;Honest;3294,09
acc012757;2;2;12507,22;1,5593812538827543;456,33430555555555;0,006804975;0;0;Honest;19503,54
acc044534;1;1;1758,73;7,7503610539363414;1228,4466666666667;0,0012071852;0;0;Honest;13630,87
acc005068;2;4;2492,19;31,405332637830032;-341,45444444444445;0,002430855;0;0;Honest;78268,37000000001
acc044057;3;1;4639,95;6,913831153716843;-725,8418518518756;0,0013946998;0;0;Honest;32079,9
acc008075;1;3;2007,07;22,990548458457063;-1366,4044444445155;0,0010410447;0;0;Honest;46143,87
acc008242;3;2;6421,88;0,6160351547597358;201,58740740736;0,0037161715;0;0;Honest;3956,11
acc007840;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1234,69
acc040408;1;2;701,05;28,249151285196703;-720,8891666666667;0,0011580709;0;0;Honest;19804,35
acc028847;1;3;1129,16;2,3884091855079395;-391,4524074074311;0,0011412215;0;0;Honest;2696,92
acc030279;6;2;23490,05;0,6512384387268488;471,3727777777778;0,07767043;0;0;Honest;15297,630000000001
acc033500;1;0;1773,44;0,0;0,0;0,0029633767;0;0;Honest;0,0
acc006679;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;2395,4
acc028143;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;3808,33
acc007246;1;1;664,28;1,1757515542910475;-1594,8819444444443;0,0022882898;0;0;Honest;781,04
acc025825;3;1;4441,61;1,9037918597268564;-834,8577777778489;0,0022569096;0;0;Honest;8455,92
acc029213;1;1;2786,38;0,09279749065995785;687,3369444444445;0,0024761176;0;0;Honest;258,57
acc000396;2;4;3441,71;1,475919017235568;-465,3720833333333;0,005280219;0;0;Honest;5079,7
acc039720;2;2;3061,96;0,9202768152529253;568,11625;0,0025075208;0;0;Honest;2817,8599999999997
acc039923;4;2;8291,960000000001;0,8091044709520173;104,76333333333334;0,0029153815;0;0;Honest;6709,07
acc000616;2;2;12089,710000000001;0,540961246414309;-255,65569444444444;0,005359322;0;0;Honest;6540,07
acc036812;1;2;4593,25;1,068439409047169;-23,037916666666668;0,00313267;0;0;Honest;4907,62
acc024286;2;4;2654,12;1,419191976278479;1110,3743055555556;0,0025514825;0;0;Honest;3766,72
acc007967;1;1;6627,99;0,9729903439951719;6,216666666666667;0,0048095495;0;0;Honest;6448,98
acc015004;1;0;10810,57;0,0;0,0;0,0021633056;0;0;Honest;0,0
acc036779;2;2;396,65;9,835904805122775;316,83430555555555;0,0011154547;0;0;Honest;3901,5099999999998
acc040727;1;2;10477,02;0,9675976875125869;-12,912083333333333;0,004620577;0;0;Honest;10137,55
